CANONICAL_SMILES,INCHIKEY,pChEMBL mean,pChEMBL std,Molecule Name,Compound Key,appears_in_N_ChEMBL_assays
O=S(=O)(Nc1ccc(Cc2ccncc2)cc1)c1cccs1,SKISRTSGTWSZJC-UHFFFAOYSA-N,6.45,,,SID17413794,1
NCC(=O)OCc1ccc(-c2cn(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](N)c3ccccc3)c2=O)cc1,SYBXHLIANYBTCO-VWLOTQADSA-N,6.17,,,4c,1
N#Cc1ccc(N(c2cccnc2)C2CCN(c3ccc(F)c(F)c3)CC2)cc1,LCQMERCOLHHNJX-UHFFFAOYSA-N,5.37,,,DNDI1697551,1
COC(=O)c1cc(OC)c(OC)cc1NC(=S)N1CCCCC1,LVDVVBGFVFGWHY-UHFFFAOYSA-N,5.4,,,SID14743317,1
C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCN(C7CC7)CC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,JSTSCVPRCNNUJT-UHFFFAOYSA-N,5.16,,,BDBM143146,1
CCS(=O)(=O)c1ccc2[nH]c(-c3ccc(C)c(-c4ccccc4)c3)nc2c1,UFIJMRPHGQWUEU-UHFFFAOYSA-N,5.24,,,4i,1
CNC(C)C(=O)NC1C(=O)N(Cc2c(OC)ccc3c(Br)cccc23)c2ccccc2N(C(=O)CS(C)(=O)=O)[C@H]1C,PXWZNFSPEPDNTD-HZNGEUFXSA-N,5.77,,,26b,1
CC(C)C[C@H](NC(=O)CN)c1cc(F)ccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,REJCISYQMOGOHG-PVCWFJFTSA-N,5.44,,,21,1
CCn1nc2c(c1Nc1nc(-c3ccc(-n4cnc(C)c4)c(OC)n3)cs1)CCCC2,JPFIVLHIBZXRKR-UHFFFAOYSA-N,5.43,,,22d,1
CCN(Cc1cccnc1)c1ccc(-c2ccc(F)cc2)cc1F,OPTBYDHXCQHIPH-UHFFFAOYSA-N,6.0,,,DNDI2084885,1
CC1(C)CC(=O)C2C(=Nc3cc4c(cc3C2c2ccc(F)cc2)OCO4)C1,SCZNBUSACJWPPT-UHFFFAOYSA-N,6.0,,,SID14726715,1
COc1ccc(C(=O)NCC(=O)OCc2cccc(Br)c2)cc1,KYWXRBWROIWDIS-UHFFFAOYSA-N,5.1,,,SID17413909,1
C/C(CN)=C(/F)CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,VUKMAAVKUIIBCS-XXGJDRSASA-N,5.62,,,4i,1
Cn1c(=O)n(C)c2cc(/C=N/NC(=O)c3ccc(Cl)cc3Cl)ccc21,DHGVLLUVTIKAPP-AWQFTUOYSA-N,7.4,,,SID17406627,1
Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(Cc1ccccc1)C2,SVXNNKHVIMXUBX-UHFFFAOYSA-N,6.11,,,5a,1
Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(Cc1ccccc1)C2=O,YOVGURDWRKRWGZ-UHFFFAOYSA-N,5.55,,,"3a, atropisomer",1
CC(C)C[C@@H](c1cccc(F)c1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)N(C)CCN,FLYJFSWZKPJYBP-MBMZGMDYSA-N,6.19,,,13,1
CCOCCCN1C(=O)C(C)(c2cc(F)cc(F)c2)Oc2ccc(-c3c(N)nc(N)nc3CC)cc21,IPXPSGDBCIRUBU-UHFFFAOYSA-N,5.97,,,45,1
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC(F)(F)F)C(=O)C(C)(c1cc(F)cc(F)c1)O2,JJWMJWGVQCRRFZ-UHFFFAOYSA-N,6.57,,,44,1
COc1cc2c(Nc3ccccc3F)c(C(N)=O)cnc2cc1-c1c(C)noc1C,ULNHSRPVGJEURD-UHFFFAOYSA-N,5.33,,,19,1
CCS(=O)(=O)c1ccc2[nH]c(-c3cncc(-c4ccccc4)c3)nc2c1,YVJHUNTXORFZSN-UHFFFAOYSA-N,5.11,,,5c,1
COCCCc1cc(CN(C(=O)C2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c2ccccc2c1,VOVWPJYRKUBSTK-BDTAHNRFSA-N,5.8,,,25,1
CC12c3ccccc3C(c3ccccc31)c1c2c(O)n(Cc2cccnc2)c1O,ZJGFWSPCBPJCQO-UHFFFAOYSA-N,5.8,,,SID17416236,1
Nc1ccc(Sc2cnn(-c3ccccc3)c(=O)c2Cl)cc1,IXXPFHOXPJQNGG-UHFFFAOYSA-N,5.05,,,SID17388013,1
O=C(CCCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3)N1CCN(c2ncccn2)CC1,NBKXNQXSPSYIFA-UHFFFAOYSA-N,5.7,,,SID4243433,1
CCc1cc2cc(C)c(C)cc2nc1SCC(=O)NNC(=O)c1ccco1,IKVNELPXAYKYLK-UHFFFAOYSA-N,5.05,,,SID17408057,1
O=c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cn1Cc1ccc(Cl)c(Cl)c1,MNPLIUSEUITYQS-UHFFFAOYSA-N,5.25,,,SID17411473,1
CC(=O)Nc1cccc(-c2ccc(C(O)(c3c[nH]cn3)C(C)C)cc2)c1,DDQPLMGLQXMKLK-UHFFFAOYSA-N,5.15,,,17,1
Cc1ccc(N2C(=O)CC(c3ccsc3)C3=C2CC(C)(C)CC3=O)cc1,MERYMFYEUXWOLK-UHFFFAOYSA-N,5.65,,,SID17402084,1
Cc1ccc(S(=O)(=O)c2nc(S(=O)(=O)c3ccc(C)cc3)c(NCc3ccco3)s2)cc1,XULGRQVUOKLRQM-UHFFFAOYSA-N,5.45,,,SID17414104,1
CSc1ccc(Cl)c(C(=O)NCCOc2cc(C)ccc2C(C)C)c1,PXIUEQMHXTWAKT-UHFFFAOYSA-N,6.0,,,SID17413879,1
COc1cc(OC)c(C2C(C(=O)Nc3ccc(C)cc3C)C(C)=Nc3ncnn32)cc1OC,RJSDWKHNYRDLKX-UHFFFAOYSA-N,5.05,,,SID4244876,1
Cc1ccc(C)c(CN2C(=O)C3CCCN3c3ccc(C#N)cc32)c1,DUXLYNDCONOMPI-UHFFFAOYSA-N,5.3,,,SID17409447,1
Clc1ccc2c(c1)C(c1cccs1)=NN=C(c1cccnc1)N2,WGDSVLSMHKGHOV-UHFFFAOYSA-N,5.0,,,SID17408782,1
CNc1nc(C)cc(C)c1S(=O)(=O)c1ccc(C)cc1,QPDWOBCJVJJMBU-UHFFFAOYSA-N,5.35,,,SID17402124,1
COCCNC(=S)N1C2CCC1CC(NC(=O)NC13CC4CC(CC(C4)C1)C3)C2,UWDWAWWNOYAIGX-UHFFFAOYSA-N,5.5,,,SID17408495,1
CC(C)C(C(=O)NCC1CCCO1)N(Cc1ccco1)C(=O)CNS(=O)(=O)c1ccc(F)cc1,OHCILMZKVZAIAZ-UHFFFAOYSA-N,5.3,,,SID850038,1
C[C@@H](c1ccc(Br)cc1)N1CC[C@](CC(C)(C)O)(c2ccccc2)OC1=O,DNGAQKDEHIEQAQ-AOMKIAJQSA-N,5.51,,,BDBM107489,1
Cc1nc2nc(SCC(=O)NCc3ccco3)nn2c(C)c1Cc1c(F)cccc1Cl,LTMWABOXLBUJIO-UHFFFAOYSA-N,5.0,,,SID4241079,1
C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCC7CCCN7C6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,ILKXQTQAKMXMSJ-UHFFFAOYSA-N,5.34,,,BDBM143163,1
CCOC(=O)N1CCC(=CC#Cc2cccc(C)c2)CC1,DZXSEYITFJOIRX-UHFFFAOYSA-N,5.27,,,21,1
Cc1cccc(C#CC=C2CCN(C(=O)OCCc3ccccc3)CC2)n1,SBRRGTBDKMGSKA-UHFFFAOYSA-N,5.43,,,20,1
N#CC1=C(SCC(N)=O)N=C2c3ccccc3C(=O)C2C1c1ccc(Cl)cc1,AYIYLJYYCSCKPP-UHFFFAOYSA-N,5.0,,,SID17401137,1
C[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,YAMNDFFLOPYHJZ-WIYYLYMNSA-N,6.1,,,26,1
CC[C@@H]1C[C@@H](OC)C[C@H](COC(=O)N2CCN(CCO)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,AVESOBXGFYHSSH-VAMGGRTRSA-N,5.0,,,17,1
CC(=O)N1C(C(=O)Nc2ncc(-c3ccc(N)cc3)s2)CC[C@@H]1c1ccccc1,CJQUPESWNTXRJX-MRTLOADZSA-N,6.01,,,5,1
N=C(NOC(=O)Cc1ccc(Cl)cc1)c1cccnc1,UCEJNSFVFURQLO-UHFFFAOYSA-N,6.1,,,SID17411919,1
Cc1ccc(CNC(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1,NZATZZGINMWOIA-UHFFFAOYSA-N,5.75,,,SID4244209,1
C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCC(N7CCC7)CC6)nc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,NOQSZIDIAUSSBW-FMMKXHLHSA-N,5.48,,,BDBM143151,1
[O-][S+](Cc1ccc(Br)cc1)Cc1nnc(SCc2ccc(Cl)cc2)n1-c1ccccc1,HCTYWNLENRYFCB-UHFFFAOYSA-N,5.15,,,SID17409931,1
CC(C)C(NS(=O)(=O)c1cccs1)C(=O)NCCN1CCN(c2ccccc2)CC1,RNGWCRYKZICRMB-UHFFFAOYSA-N,5.3,,,SID4249559,1
CCCOc1cccc(-c2cc(-c3n[nH]c(=S)n3CC)c3ccccc3n2)c1,CNWLSQHCOWUMBV-UHFFFAOYSA-N,5.0,,,SID17407009,1
C=CCn1c(CSCc2ccccc2)nnc1SCC(=O)NCc1ccccc1,IVEQMRGHRWGFNQ-UHFFFAOYSA-N,5.55,,,SID17387502,1
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCn2cccc2C1c1ccccc1,PSCSTQNZPOWDJA-UHFFFAOYSA-N,5.6,,,28,1
O=C(NC(Cc1cc(Br)c(O)c(Br)c1)C(=O)N1CCC(N2CCCCC2)CC1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,HSLRVLOIHHUQLE-UHFFFAOYSA-N,5.62,,,10,1
CC(C)[C@H](NC(=O)c1ccc2[nH]nc(-c3ccc(N4C5CCC4COC5)cc3)c2c1)c1ccccc1Cl,KFENBNGSHOHELN-BSYJTBJZSA-N,7.22,,,66,1
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C(=O)c1ccc2nc(C(C)C)oc2c1,SCFKYKHATMFMTK-IZZNHLLZSA-N,7.43,,,C13,1
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C(=O)c1ccc2nc(N3CCN(C)CC3)oc2c1,OCHINVHFVKJXGW-WUFINQPMSA-N,7.04,,,C24,1
O=C(N[C@@H](Cc1ccccc1)[C@H](O)CN(CCN1CCCC1)C(=O)c1ccc2nc(N3CCCC3)oc2c1)OCc1cncs1,FVLSAYPPCYXSQP-URLMMPGGSA-N,6.89,,,C23,1
C=CN(C=N)C(c1ccccc1)c1ccc(-c2ccccc2)cc1,MVRRFFCKRHPOOK-UHFFFAOYSA-N,6.1,,,BDBM181113,1
Cc1ccc(-n2nccn2)c(C(=O)N2[C@H](Cc3cccc(-n4nccn4)c3)COC[C@@H]2C)c1,ARAHFWCCUIXFBE-GHTZIAJQSA-N,5.17,,,BDBM184035,1
COc1cc(OC)c(NC(=S)Nc2cccc(C(C)=O)c2)cc1Cl,KAPCQZPIANYAKK-UHFFFAOYSA-N,5.3,,,SID17415641,1
CCN(CCCNC(=O)CC(C(=O)N1CCc2ccccc21)n1ccnc1)c1ccccc1,MZHPXSAAXMLFON-UHFFFAOYSA-N,6.1,,,SID4242830,1
Cc1ccc2nc(NC(=O)CSCC(=O)OCC(=O)c3ccc(Br)cc3)sc2c1,LBIRYDZOCOFCRU-UHFFFAOYSA-N,5.0,,,SID17410940,1
Cc1ccc(S(=O)(=O)N(C)c2cc(S(=O)(=O)N3CCC(C)CC3)c(C)cc2C)cc1,DDNXSGVEPBWMTE-UHFFFAOYSA-N,5.6,,,SID17414208,1
C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(NCCCN6CCCC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,BAFJWSOKLYQZFO-UHFFFAOYSA-N,5.59,,,BDBM143129,1
O=C(Nc1cccnc1)c1ccc(COc2cc(Cl)ccc2Cl)o1,NYWOKWYZLCXSSJ-UHFFFAOYSA-N,5.35,,,SID14734490,1
COc1cc2ccc(C(O)(c3cc[nH]n3)C(C)C)cc2cc1OC,OPPFLHFMEGQSGN-UHFFFAOYSA-N,5.75,,,2a,1
COc1cc2ccc(C(O)(c3cnco3)C(C)C)cc2cc1OC,KFGRUSFLKJSLMJ-UHFFFAOYSA-N,5.19,,,2f,1
COc1ccc(N(C)C(=O)c2ccc3nc(-c4ccccc4)c(-c4ccccc4)nc3c2)cc1,WQDNNYCOOUDQOU-UHFFFAOYSA-N,5.1,,,SID17409064,1
COc1cccc(OC)c1[C@@H]1CC(C)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,GFIGTNGISUKHQE-VYIIXAMBSA-N,5.06,,,21,1
COc1cc(C2C(C#N)C(=N)N(Nc3ccccc3)C3=CC(C)(C)CC(=O)C32)ccc1OCc1cccc(F)c1,OZYVDZXECCEVJE-UHFFFAOYSA-N,5.6,,,SID17401472,1
O=C(COC(=O)c1ccncc1)NC(=O)C1CCCCC1,WMOFKECSWAMDNI-UHFFFAOYSA-N,5.0,,,SID14745174,1
O=C(CSc1nnc(-c2ccccc2)n1-c1ccccc1)c1cccs1,CWJBIHJQGQSJGO-UHFFFAOYSA-N,5.15,,,SID17414754,1
O=c1cc(N2CCCCC2)c(-c2ccccc2)nn1Cc1ccccc1Cl,BVJHTDLNUVBJHN-UHFFFAOYSA-N,5.0,,,SID17409955,1
C=CCn1cc(/C=N\NC(=O)c2cc3c(ccc4ccccc43)o2)c2ccccc21,WPBYXCPKBXBZSV-YSMPRRRNSA-N,5.0,,,SID17406660,1
Cc1nn(CCc2n[nH]c(=S)n2-c2ccc(F)c(Cl)c2)c(C)c1[N+](=O)[O-],SBCMXNYFDTYMDB-UHFFFAOYSA-N,5.5,,,SID17407130,1
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc(-c2ccncc2)nc2ccccc12,VLWQETWWVVCGCX-WSDLNYQXSA-N,6.05,,,SID17407128,1
O=C(NCCCn1ccnc1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,FYGXESLPUZAJRC-UHFFFAOYSA-N,5.65,,,SID14745118,1
CN(C(=O)CC(NC(=O)c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1,RFNGVSOGSPKMMW-UHFFFAOYSA-N,6.15,,,SID17406967,1
C[C@H]1CN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)C2(c3ccc(Cl)cc3Cl)CC2)CCN1,KOEVIKUFICKWKV-YXWRBFHGSA-N,6.4,,,23,1
Cc1cc(OC[P@@]2(=O)OCC[C@@H](c3cccc(Cl)c3)O2)c2c(c1C)Cc1scnc1-2,JMEWMZJZKKQIDU-RBSBEOHCSA-N,6.38,,,cis-16,1
CCn1c(=O)cc(SCC(=O)Nc2cc(OC)c(OC)c(OC)c2)c2ccccc21,TXMOLTDWWIORMJ-UHFFFAOYSA-N,5.3,,,SID14731165,1
Cc1cccc(NC(=O)CCCN2C(=O)c3cccc4cccc(c34)C2=O)c1,ITDJZWUSEKDLRC-UHFFFAOYSA-N,5.65,,,SID17413491,1
CN(C)c1ccc(NC(=O)CSc2nc(N)c(C(=O)Nc3ccc(N(C)C)cc3)s2)cc1,VDWFWSURQARHPI-UHFFFAOYSA-N,5.35,,,SID14741338,1
Cc1ccc(S(=O)(=O)c2c(C)nn(C(C)(C)C)c2OC(=O)c2cccs2)cc1,AGRYPPPEOJFIBA-UHFFFAOYSA-N,5.65,,,SID4241718,1
COc1ccc(NC(=O)c2ccccc2NC(=O)CSc2ccc(C)cc2)cc1,GGHBUDNBRZCAIP-UHFFFAOYSA-N,5.35,,,SID17413863,1
Cc1[nH]c2c(C)cccc2c1CCNC(=O)c1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O,ANRDHWVYRXXUKT-UHFFFAOYSA-N,5.5,,,SID17402099,1
C=CCSc1nc2sccc2c2nc(O)cn12,AFVSCGQGTHESGV-UHFFFAOYSA-N,5.1,,,SID17410156,1
CCn1c(CC(=O)Nc2ccc(C)cc2)nnc1SCC(=O)NCCc1ccccc1,LAIRITDBPZETLX-UHFFFAOYSA-N,5.0,,,SID14740425,1
O=C(NCc1cccnc1)/C(=C/c1ccc(-c2cccc(Cl)c2)o1)S(=O)(=O)c1ccccc1,BPFNSELFCTXMPT-IWIPYMOSSA-N,6.3,,,SID17411836,1
CCN(CC)C(=O)CSc1nnc(-c2cc3ccccc3cc2O)n1CC,VVRVXVFZSWROHR-UHFFFAOYSA-N,5.1,,,SID843293,1
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cn1ccnc1)c1ccccc1,PFTYUXPUTSSSAS-UHFFFAOYSA-N,7.4,,,34,1
Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2cccc(F)n2)n1,FEZWMODTJDYEGI-UHFFFAOYSA-N,5.1,,,26,1
CC(C)[C@@H]1COC[C@H](C2(OC(=O)N3CC4CCC(C3)N4)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,SEUYCXXZPFOTNT-RRIIRSAJSA-N,9.3,,,8a,1
CC(C)[C@@H]1COC[C@H](C2(OC(=O)N3CC[C@H](O)C3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,DIGDIWHKKJZMKG-YTQUADARSA-N,7.52,,,8d,1
CC(C)c1nc(CN(C)C(=O)NC(C(=O)N[C@H](CCNNC(=O)OCc2cncs2)Cc2ccccc2)C(C)C)cs1,ZATFGROOAKZLGK-UFUCKMQHSA-N,6.2,,,9l,1
Cc1ccc(NCCC(=O)c2ccc(Cl)cc2)cc1C,QKIAVVUKQAHMSU-UHFFFAOYSA-N,5.45,,,SID17414105,1
Cc1ccc(NC(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1,JTYRJSDKWQYIEE-UHFFFAOYSA-N,5.0,,,SID14745391,1
COc1ccc(NC(=O)CSc2nnc(Cc3cccn3C)n2CCc2ccccc2)c(OC)c1,ZFAVYDDZBIBVLJ-UHFFFAOYSA-N,5.65,,,SID4251657,1
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccc(F)cc2c1=O,XMOSOHDOZCRMML-QGZVFWFLSA-N,5.6,,,1c,1
CCOC(=O)c1ccc(S(=O)(=O)Nc2ccc3c[nH]nc3c2)cc1,RJVGIIRPMPCRSW-UHFFFAOYSA-N,6.1,,,SID14745650,1
CCOC(=O)c1c(C)[nH]c(C)c1C(=O)COC(=O)c1cccc(S(=O)(=O)N(CC)CC)c1,ITOYKQTZAVAVNX-UHFFFAOYSA-N,6.5,,,SID14744859,1
CCNC(=S)NNC(=O)CCn1c2ccccc2c2ccccc21,VKPBBMIKOBRYCY-UHFFFAOYSA-N,5.35,,,SID17412863,1
O=C(NCc1ccc(Br)cc1)Nc1ccc(-c2ccnc3[nH]cnc23)cc1,DPZQITNCJMQOKA-UHFFFAOYSA-N,6.57,,,2,1
CC(=O)c1ccc2cc(C(O)(c3c[nH]cn3)C(C)C)ccc2c1,HVVULDASPWETLY-UHFFFAOYSA-N,5.85,,,6,1
c1ccc2cc([C@]34CCC[C@H]3CNC4)ccc2c1,KZCROLYCBADBTI-DLBZAZTESA-N,5.58,,,"24b, enantiomer",1
COCCOC1CCN(c2cc(C)c3[nH]c(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)nc3c2)CC1,OCNLJCSEDBMGNF-RUZDIDTESA-N,9.05,,,4,1
Cc1cc(N2CCC(N3CCN(C)CC3)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,ZJATUHGFXPEBQJ-HHHXNRCGSA-N,8.62,,,16,1
COc1ccc(CN2CN=C(Nc3nc4ccccc4s3)NC2)cc1,GZNBOCCVKCPZCY-UHFFFAOYSA-N,5.0,,,SID14742785,1
COc1ccc(/C=N/C(CO)C(O)c2ccc([N+](=O)[O-])cc2)cc1,UGPNXGYAEZANPN-VCHYOVAHSA-N,5.0,,,SID14742296,1
CC(C)(C)c1ccc(C(=O)c2c[nH]c(C(=O)NCCCn3ccnc3)c2)cc1,DQOXDNAAMXCTPB-UHFFFAOYSA-N,6.55,,,SID17411160,1
Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2N2CCc3ccccc3C2)cc1,BOKPCMPHEOIMDY-UHFFFAOYSA-N,5.55,,,SID17415275,1
COc1ccc(CNCCC(c2ccc(OC(C)C)cc2)C(C)C)cc1OC,AKKNPBZYGGQDLY-UHFFFAOYSA-N,5.85,,,SID17413466,1
O=C(N/N=C/c1ccco1)C(Cc1cccc([N+](=O)[O-])c1)=NC(=O)c1ccccc1,VDMXNWKBXUGDTP-RVXGZWMGSA-N,5.95,,,SID17403282,1
CCOc1ccccc1NC(=O)C1C(C)=NC(=O)NC1c1cccc(OC)c1OC,GEVSUZWSDAJXIP-UHFFFAOYSA-N,5.4,,,SID4248461,1
C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(OCCN(C)C)nc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,WTHIVYAJBCYSSM-ZJOZMMEXSA-N,5.0,,,BDBM143109,1
CCCN(C)CCC1=C(Cc2cnccn2)c2ccccc2C1,MSMKOTVNTGCTFQ-UHFFFAOYSA-N,5.39,,,8b,1
FC1(F)CN(CCC2=C(Cc3cnccn3)c3ccccc3C2)C1,OQSOOFROGDVPSV-UHFFFAOYSA-N,5.41,,,12d,1
ClC1CC=CC=C1C(c1ccccc1)(c1ccccc1)n1ccnc1,ZJAKIXPPYNHMRA-UHFFFAOYSA-N,6.52,,,BDBM181790,1
N[C@H]1CC[C@](CCOc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)(c2ccccc2)CC1,RUFOCWIZLKLQEG-CIEDQVTBSA-N,6.37,,,9,1
O=C(O)CSCNC(=O)CC12CC3CC(CC(C3)C1)C2,QVKYMGFMOWPTGI-UHFFFAOYSA-N,6.65,,,SID4248726,1
O=C(NCCc1ccccn1)c1cc(C(=O)C2CCCCC2)c[nH]1,SQMKUHAJTLEPTH-UHFFFAOYSA-N,5.0,,,SID17402836,1
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(C(F)(F)F)cc1-c1ccnnc1,XURGDBWYPRLMBT-UHFFFAOYSA-N,5.9,,,28,1
CCCOc1ccc(/C=C/C(=O)Nc2ccc([N+](=O)[O-])cc2C)cc1OC,QEMIHHBBSBWWTC-UXBLZVDNSA-N,5.55,,,SID17415234,1
Cc1[nH]c2ccccc2c1C=C(C#N)C(=O)NC(C)c1ccccc1,IZOMIQZNOSWCMY-UHFFFAOYSA-N,5.15,,,SID17403634,1
Cc1ccc(-n2c(SCC(=O)NCc3ccco3)nc3sc4c(c3c2=O)CC(C)(C)SC4)cc1,UFOITCXWVADDBD-UHFFFAOYSA-N,5.7,,,SID14741379,1
CC(O)(CS(=O)(=O)Cc1ccc(Cl)cc1)C(=O)Nc1cccc(C(F)(F)F)c1,MJIOXURBVHAXRI-UHFFFAOYSA-N,5.7,,,SID17411484,1
CC1(CC(=O)NCc2ccccc2OC(F)(F)F)CC2(CCCCC2)OO1,QDHOZPCLAACLAH-UHFFFAOYSA-N,5.38,,,3l,1
CCn1c(SCC(=O)Nc2ccccc2C(=O)OC)nnc1-c1ccc(N)cc1,BEOINQGUMFPDJJ-UHFFFAOYSA-N,6.2,,,SID860207,1
C[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)N1CC[C@](CCCNC(N)=O)(c2ccc(F)cc2)OC1=O,MSQIRKAOYTVRLM-XDBZFTIUSA-N,5.4,,,26l,1
O=C(CCCCn1c(=S)[nH]c2ccsc2c1=O)NCc1ccco1,OGOWGIAZWZGNMT-UHFFFAOYSA-N,5.15,,,SID4249008,1
CC[C@@H]1C[C@H](OC)C[C@H](COC(=O)N2CCC(N3CCCCC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,YFVOIZOCKPSNFU-JRFVFWCSSA-N,5.3,,,11,1
Cc1nc(SCC(=O)NCCc2ccc(Cl)cc2)nc(C)c1C,YMYNOOCKLWYCPC-UHFFFAOYSA-N,5.7,,,SID14744614,1
Cc1c(C=O)c2ccccn2c1C(=O)c1ccncc1,ZABPRYGHMHCWCX-UHFFFAOYSA-N,5.0,,,SID14745346,1
CCC12CN3CC(CC)(CN(C1)C3c1cccnc1)C2=O,BQHJPIXMSPWLEJ-UHFFFAOYSA-N,5.35,,,SID14726308,1
COc1ccc(Cc2nnc(NC(=O)c3cccc([N+](=O)[O-])c3C)s2)cc1,FIYHJBMFYFESMN-UHFFFAOYSA-N,5.0,,,SID17415005,1
COc1ccc(CCn2c(C)cc(C(=O)CSc3nc(=O)cc(N)[nH]3)c2C)cc1,GGIHBWIFOBNXSB-UHFFFAOYSA-N,5.6,,,SID14744383,1
CN(C)c1ccc(NC(=O)c2cc(-c3ccncc3)nc3ccccc23)cc1,HJWNTRHBEJZMGN-UHFFFAOYSA-N,6.1,,,6,1
Cn1c(-c2ccoc2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(C=CC(=O)O)cc4)CCC3)cc21,WQNYJRIRCUZJJO-UHFFFAOYSA-N,5.04,,,D1,1
COc1ccc(C2C(=O)N(CCc3ccccc3)CC(=O)N2C2CCCC2)cc1,YGLQFADYNCLGSG-UHFFFAOYSA-N,5.2,,,SID4246970,1
COc1ccc(-c2nc(-c3cc([N+](=O)[O-])ccc3C)c(-c3ccccc3)[nH]2)cc1O,UEZCBXVDBWYLOM-UHFFFAOYSA-N,5.3,,,SID14743377,1
COc1cc(C(=O)NCc2cccc3ccccc23)cc(Cl)c1OC,YZQPPMTUBHYEBE-UHFFFAOYSA-N,5.0,,,SID17406609,1
Cc1cc(C)n(-c2nnc(C)n2/N=C/c2ccccc2OCc2ccccc2Cl)n1,USFRPEBGTWEWGP-ZMOGYAJESA-N,5.65,,,SID7973477,1
N#Cc1ccc(C(c2nnnn2Cc2ccccc2)N2CCCC2)cc1,AZZOGALLYLRCGS-UHFFFAOYSA-N,5.1,,,SID14727265,1
COC(=O)c1[nH]c2cc(OC)ccc2c1NC(=O)c1nonc1C,CHJMBWSTSDCIKH-UHFFFAOYSA-N,5.15,,,SID14743136,1
COc1ccc(C2c3c(ncn(CCN4CCOCC4)c3=N)Oc3ccc4ccccc4c32)cc1OC,HTAQOIIMDZRODK-UHFFFAOYSA-N,5.5,,,SID14741035,1
