CANONICAL_SMILES,INCHIKEY,common_name,appears_in_N_ds
COCCN(CC(=O)N1CCCC(c2ccccc2)C1CN1CCOCC1)c1ccc(Cl)c(Cl)c1,VAPFYVRZDCWUAW-UHFFFAOYSA-N,,1
O=C1COc2cc(Cl)c(Cl)cc2N1CC(=O)N1CCCC(c2ccccc2)C1CN1CCCC1,SYNTYRNKHJSTLL-UHFFFAOYSA-N,,1
COCCCc1ccc(Cl)c(CN(C(=O)C(CN)Cc2ccc(CCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,YYIOQINMOGBBMF-UHFFFAOYSA-N,,1
COc1cccc2c(C(=O)N3CCN4CCCC[C@H]4C3)cn(CC3CCCCC3)c12,NTIFEVGVXWYYHK-FQEVSTJZSA-N,,1
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCN2CCN(C(=O)c3ccccc3Cl)CC2)C1,HTXMSBSZASVVFP-OAQYLSRUSA-N,,1
COc1cnc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)nc1,XIPYFDKZPWWWGS-UHFFFAOYSA-N,,1
Cc1nn(C2CCN(CC(=O)N(C)C)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,FDWQWRCUIAECJN-UHFFFAOYSA-N,,1
Cc1cc2ncc(=O)n(CC(=O)N3CCCC(c4ccccc4)C3CN3CCOCC3)c2cc1C,HOXGYLKYFIXRJK-UHFFFAOYSA-N,,1
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCOCC1,VWGHPHKDTXAJJF-UHFFFAOYSA-N,,1
Cc1[nH]nc2ncc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)nc12,FULBTJANHDAKTA-SFHVURJKSA-N,,1
O=C(NC1CCCC1)N[C@@](Cc1ccccc1)(c1cc(F)cc(OC(F)(F)C(F)F)c1)c1ccc(Cl)cn1,DLEGYAJVPJEXJD-SANMLTNESA-N,,1
CN(C)S(=O)(=O)c1cccc(N2CCC(N(c3ccc(C#N)cc3)c3cccnc3)CC2)c1,FVGJATLYSKGWEO-UHFFFAOYSA-N,,1
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,VHVPQPYKVGDNFY-UHFFFAOYSA-N,,1
CNC(C)C(=O)NC1CN(C(=O)c2ccccc2F)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,AZUWGFNMKLGVNC-UHFFFAOYSA-N,,1
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCC(F)(F)F)C(=O)[C@](C)(c1cc(F)cc(F)c1)O2,UERMDDSMFCIPGD-DEOSSOPVSA-N,,1
CC[C@H]1OC(=O)C(C)C(=O)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)[C@H]2NC(=O)O[C@@]21C,PENDGIOBPJLVBT-SFLRACQISA-N,,1
CC(C)c1nc(CN(C)C(=O)NC(C(=O)N2CCC(NC(=O)OCc3cncs3)CC2)C(C)C)cs1,NXFTYHPDFHJIBT-UHFFFAOYSA-N,,1
CC(C)c1nc(CN(C)C(=O)NC(C(=O)N[C@H](CCN(Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)C(C)C)cs1,QUSGSABPASEHDF-UYEDPJPISA-N,,1
CC(C)c1nc(CN(C)C(=O)NC(C(=O)N(C)[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)C(C)C)cs1,AYNKEDQCQUBXKC-WMPVGJFASA-N,,1
CC(C)c1nc(CN(C)C(=O)NC(C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)C(C)C)cs1,ABUAEJMNHRQEPP-XMOVUWPTSA-N,,1
COc1ccc(S(=O)(=O)N2CCC(=CC#Cc3cccc(C)n3)CC2)cc1,ZMSMHRWTKJCWBW-UHFFFAOYSA-N,,1
CCCCC(C(=O)COc1c(F)c(F)cc(F)c1F)n1cc([C@@](C)(NCc2ccc3ncsc3c2)C(C)C)nn1,NRDAGRURPLJETJ-QVWGJOIVSA-N,,1
Cc1nc2c(N[C@@H]3CCc4ccccc43)cc(-n3ccccc3=O)cn2c1C,OLCABARHEDJPQC-HXUWFJFHSA-N,,1
Cc1ccccc1CNc1cc(-n2ccccc2=O)cn2c(C)c(C)nc12,SECCFJLAASGLAY-UHFFFAOYSA-N,,1
C[C@@H]1CN(Cc2ccc(-c3ccccc3C(=O)N3CCC(Nc4ccc(Cl)cc4)CC3)cc2)C[C@H](C)N1,UCGDJSGANNJRLB-ZRZAMGCNSA-N,,1
CC(C)(CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F)c1cccc(F)c1,JNJSRSUVKCYZLN-UHFFFAOYSA-N,,1
Cn1c2c(c(=O)n1-c1ccccc1)[C@H]1CC[C@]2(C)C1(C)C,JTCWAXISFRLVOA-ACJLOTCBSA-N,,1
Cc1nn(C)c2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc12,ZVATUDPCDDOZRM-UHFFFAOYSA-N,,1
CNc1ccc(-c2cccnc2)s1,OUEHWWLIEPNPDR-UHFFFAOYSA-N,,1
Cn1c2cccc([N+](=O)[O-])c2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,DMLYJUNKHVPUCR-UHFFFAOYSA-N,,1
Cc1cccc(C#CC=C2CCN(c3ncccc3[N+](=O)[O-])CC2)n1,WYDQDVYUIYFOCH-UHFFFAOYSA-N,,1
Cc1ccn(CC23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,VUEZBOYAXGKAME-ZYMOGRSISA-N,,1
Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCNCC3C(=O)N(Cc3cc(CNCCF)ccc3Cl)C3CC3)cc2)c(Cl)c1,LDHQAYBINPIZLI-FICMROCWSA-N,,1
CCOC(=O)C(C)NP(=O)(COc1cc(C)c(C)c2c1-c1ncsc1C2)NC(C)C(=O)OCC,UZWZCPWLKKLXON-UHFFFAOYSA-N,,1
Cc1cc2cc(Nc3ncnn4cc(-c5nnc(C)o5)c(C(C)C)c34)cnc2[nH]1,OOQXPATWSOGSAV-UHFFFAOYSA-N,,1
COCCCc1cc(CN(C(=O)C(CN)Cc2ccc(CCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,GURZVIGBGHQFAY-UHFFFAOYSA-N,,1
CC(=O)Nc1ccc(-c2ccc(C(CN3CCOCC3)N(C)C(=O)CN3C(=O)COc4cc(C)c(C)cc43)cc2)cc1,BEKQKLIWZQJREN-UHFFFAOYSA-N,,1
CC[C@@H]1CCC[C@H](C2(Cc3noc(CN4CCOCC4)n3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,CWWHQEWKNCFPES-TZIWHRDSSA-N,,1
CC(C)c1nc(CN(C(=O)NC(CO)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)C2CC2)cs1,FBSUYYBKHUUTKC-GTJYFZDJSA-N,,1
CC(C)c1nc(CN(C)C(=O)NC(CN(C)C)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,QFYWEWHEOQPTQQ-XMOVUWPTSA-N,,1
CC(C)c1nc(CN(C)C(=O)NC(CCN)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,HYMRCMPXDULDOD-HDXVINNVSA-N,,1
CNCCC(NC(=O)N(C)Cc1csc(C(C)C)n1)C(=O)N[C@H](CC[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,VFJGSZLCNCKFER-XMOVUWPTSA-N,,1
CC(C)c1nc(CN(C)C(=O)NC(CCCCN)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,SGJYFRAVXMHBRK-INJIGVFBSA-N,,1
Cn1cc(CNc2cc(OC[C@H]3C[C@@H]3c3ccccn3)nc3ccnn23)cn1,YLPZTDCVMOWRPZ-CVEARBPZSA-N,,1
O=C(N[C@H](Cc1ccccc1)CN(Cc1ccccc1)C[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)OCc1nccs1,NFWXZIIEKXXDMY-IOWSJCHKSA-N,,1
COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](N)c3ccccc3)c2=O)c1F,AEOBYHAZFRJFPZ-QFIPXVFZSA-N,,1
CNC(=O)c1cccc(-c2ccc(C(CN3CCOCC3)N(C)C(=O)Cn3c(=O)cnc4cc(C)c(C)cc43)cc2)c1,DWAGGUQJLSNEEU-UHFFFAOYSA-N,,1
Cc1cccc(C)c1CNc1nc(-n2ccccc2=O)cc2c(C)c(C)[nH]c12,FGLOYVLTOMTFMB-UHFFFAOYSA-N,,1
CC1(CC(=O)NCc2ccccc2N)CC2(CCCCC2)OO1,YPYOVOMTRUTQLX-UHFFFAOYSA-N,,1
O=CN1CCC(Oc2ccc(-c3[nH]nc4ccc(C(=O)NC(c5ccccc5)C5CC5)cc34)cc2)CC1,UPBYKYBKDRDENP-UHFFFAOYSA-N,,1
O=S(=O)(c1ccc2[nH]c(SCc3cccc(Cl)c3)nc2c1)N1CCOCC1,BBEBKAGLYIMBCE-UHFFFAOYSA-N,,1
CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,USUPIRYFHGUVOR-IBGZPJMESA-N,,1
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(N(C)C)nc4)cc23)c1F,OITBHXDRZJFYAT-UHFFFAOYSA-N,,1
COc1cccc([C@@H]2CCO[P@@](=O)(COc3cc(C)c(C)c4c3-c3ncsc3C4)O2)c1,NNBCYIMUIAZCEX-ADSBAMQRSA-N,,1
Cc1cc(N2CCC(O)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,MFFQPYYPGSJIDM-JOCHJYFZSA-N,,1
CNCC(=O)N[C@H](c1cc(C)ccc1N1CCN(C(=O)C(C)Cc2ccc(Cl)cc2F)CC1)C(C)C,LAHUDBCXWRATGM-OHMHCFLMSA-N,,1
Cc1cc(N2CCN(S(C)(=O)=O)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,JNGUPQQSJDYXDB-JOCHJYFZSA-N,,1
COc1cccc(OC)c1[C@@H]1CC(C)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,GFIGTNGISUKHQE-VYIIXAMBSA-N,,1
O=C(NCCN1CCOCC1)Nc1nc2ccc(Sc3nnc4ccc(OC5CCCC5)nn34)cc2s1,RYHNTNMTTQVELV-UHFFFAOYSA-N,,1
O=C1CCCCN1C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,LUSFVKKEBIMJTI-UHFFFAOYSA-N,,1
COCC(=O)N1CCN(C2CCN(c3cc(C)c4[nH]c(-c5c(NC[C@@H](O)c6cccc(Cl)c6)cc[nH]c5=O)nc4c3)CC2)CC1,CFXKXVRFVROHAJ-MUUNZHRXSA-N,,1
COC1CCN(c2cc(C)c3[nH]c(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)nc3c2)CC1,AZFITEALNSCCOH-HSZRJFAPSA-N,,1
Cc1cc(N2CCC(OCCO)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,OMEGCBMNQDIBMF-XMMPIXPASA-N,,1
CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(CC=C(C)C)C(=O)[C@@]1(C(=O)C(C)C)C2=O,GQRREYKSPJMLAW-KZFONMTISA-N,,1
CNC(=O)CN1CCN(c2cc(C)c3[nH]c(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)nc3c2)CC1,CQVTWPREUGIHHR-HSZRJFAPSA-N,,1
CC(=O)N1CCN(c2cc(C)c3[nH]c(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)nc3c2)CC1,QIEKBURWQYYQLT-HSZRJFAPSA-N,,1
CCNc1nc(-c2ccoc2)c(-c2cnc3[nH]nc(C)c3n2)cc1OC[C@@H](N)Cc1ccccc1,CEKSBBZAKLNEBU-IBGZPJMESA-N,,1
Cc1cc(N2CCN(CCCF)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,VUVAXIBXIAPBBM-XMMPIXPASA-N,,1
CCOC(=O)N1CCN(c2cc(C)c3[nH]c(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)nc3c2)CC1,LUCVGGOCKASWHT-HSZRJFAPSA-N,,1
C[C@@H](Oc1cc(-n2cnc3cc(-c4cnn(CCN5CCN(C)CC5)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,NXOJBDCDDRAJDO-HXUWFJFHSA-N,,1
COc1ccc(CN2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2=O)cc1,KNQGJTLFPWWGEW-MRXNPFEDSA-N,,1
Cc1cccc(C)c1CNc1nc(N2CCNC2=O)cc2c(C)c(C)[nH]c12,XIHFOOAKDQNZGJ-UHFFFAOYSA-N,,1
C[C@@H](Oc1cc(-n2cnc3cc(-c4cnn(CCN5CCOCC5)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,OENQIJZSDDCZNC-LJQANCHMSA-N,,1
Cc1nc(-c2cccc(Cl)c2)c(NC(=O)c2cnn3ccc(N)nc23)s1,NPRMPQSNJGVJOQ-UHFFFAOYSA-N,,1
COc1cccc(CNC(=O)c2c3n(c4c(N5CCN(CCc6ccc(F)c(F)c6)CC5)ncnc24)CCCC3)c1OC,DQBOLYOAFHZWDL-UHFFFAOYSA-N,,1
CN1C(C)(C)CC(Nc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1(C)C,KOZQVDNHYNYMCA-UHFFFAOYSA-N,,1
CC(C1CC1)n1c(CNC(=O)C(Cc2ccccc2C(F)(F)F)NC(=O)OC(C)(C)C)nc2cccnc21,IIZFMAZANLMCRM-UHFFFAOYSA-N,,1
CC(=O)NCCC(NC(=O)N(C)Cc1csc(C(C)C)n1)C(=O)N[C@@H](CC[C@@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,KBZPKTMYSVUUNF-FVVNGJPMSA-N,,1
Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(C[C@@H]1CCCN1S(=O)(=O)C1CC1)C2,JXXNQEGNWBPSSV-HNNXBMFYSA-N,,1
O=C(N[C@@H](Cc1ccccc1)CN(CC1CC1)C[C@H](Cc1ccccc1)NC(=O)OCc1nccs1)OCc1cncs1,QYQNOMZLEZZSFR-NSOVKSMOSA-N,,1
O=C(N[C@@H](Cc1ccccc1)CN(Cc1ccncc1)C[C@H](Cc1ccccc1)NC(=O)OCc1nccs1)OCc1cncs1,LZXPGRRYRBSCOY-KYJUHHDHSA-N,,1
CC(C)CN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,PIKCALBGLDBAKK-NSHDSACASA-N,,1
COc1cccc([C@@H]2CCO[P@](=O)(COc3cc(C)c(C)c4c3-c3ncsc3C4)O2)c1,NNBCYIMUIAZCEX-WWOZWPLTSA-N,,1
Cc1cc(N2CCN(C(=O)CCCF)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,KKACLEOGRMSWFM-XMMPIXPASA-N,,1
Cc1[nH]nc2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc12,HSCPAFQDYZFJML-UHFFFAOYSA-N,,1
CC[C@@H]1CCC[C@H](C2(CC(=O)N3CC4CCC(C3)N4CCO)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,TUQYNUMCKKHFKS-SIRJMXRZSA-N,,1
Cc1cc(N2CCN(CCF)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,ZAKBVBOEYCRZJE-HSZRJFAPSA-N,,1
CC(C)c1nc(CN(C)C(=O)NC(C(=O)N[C@H](/C=C/[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)C(C)C)cs1,QUZLDZPTAVNVTK-IAVXGMAISA-N,,1
CC(C)(C)Cc1cc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)no1,JMAIWRCWOGUIRQ-VOWSPCBNSA-N,,1
COC(=O)NC(C(=O)N1CCC[C@H]1c1nc(-c2ccc(-c3ccc(-c4[nH]c([C@@H]5CCCN5C(=O)C(NC(=O)OC)C(C)C)nc4F)cc3)cc2)c(F)[nH]1)C(C)C,IYDMAGVFBIEVMF-HZVHRBLSSA-N,,1
COc1nc2ccc(Br)cc2cc1[C@@H](c1cccnc1N(C)C)[C@@](O)(CCN(C)C)c1cccc(F)c1,DSVKXYPRJJHWMH-GGXMVOPNSA-N,,1
Cc1cn(-c2ccc3c(c2)NC(=O)c2ccc(Cc4ccccc4)nc2N3)cn1,GRMCXFXAFGCXTM-UHFFFAOYSA-N,,1
C[C@@H](Oc1cc(-n2cnc3cc(-c4ccnc(N5CCNCC5)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,VVYUVUVFTYVYIG-GOSISDBHSA-N,,1
N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc4ccccc4s3)CC2)CC1,ZZFJAPGUVYMXSJ-UHFFFAOYSA-N,,1
COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cccc(OC(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,VDLAKWBRPSVZBP-XPLIUGCLSA-N,,1
CCn1c(C)c(C)c2cc(-n3ccccc3=O)nc(NCc3c(C)cccc3C)c21,JHGFMOUZDYZILF-UHFFFAOYSA-N,,1
C[C@@H]1CN(Cc2ccc(C=Cc3[nH]nc4cc([C@@H]5C[C@@]56C(=O)Nc5ccccc56)ccc34)cc2)C[C@H](C)O1,JOCNOQUWDPPPRY-XUBQGMBUSA-N,,1
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2OCc2cccc(-c3ccccc3)c2)C(C)C)ccc1OC,SLZAUJBJBWFYSU-BHDXBOSCSA-N,,1
CCN(C[C@H](Cc1ccccc1)NC(=O)OCc1cccs1)C[C@H](Cc1ccccc1)NC(=O)OCc1cccs1,UTFRBPAGKUDDNY-NSOVKSMOSA-N,,1
O=C(N[C@H](CNC[C@H](Cc1ccccc1)NC(=O)OCc1nccs1)Cc1ccccc1)OCc1cncs1,FZIDUWWIFBUCIN-ZEQRLZLVSA-N,,1
Cc1[nH]nc2ncc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)cc12,BJSFTYZWWXFKSH-FQEVSTJZSA-N,,1
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCCc4ncn(C)c4Cl)cc[nH]c3=O)nc12,GLISBSFAODYFPL-UHFFFAOYSA-N,,1
CC(C)S(=O)(=O)c1cc2cc(CC(O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1,XDLANRATEHYNAI-UHFFFAOYSA-N,,1
CC(C)(CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F)c1cccc(C(N)=O)c1,CTEXWUFIJCMWCX-UHFFFAOYSA-N,,1
Cn1c2c(c(=O)n1-c1ccccc1C(F)(F)F)[C@H]1CC[C@]2(C)C1(C)C,OUANOAMFFAKLPS-XIKOKIGWSA-N,,1
CCc1cccc(CC)c1NC(=O)Nc1ccc2[nH]nc(-c3cccc(S(N)(=O)=O)c3)c2c1,FMRUHQLKCRUMNL-UHFFFAOYSA-N,,1
Cc1nn(C2CCN(C(=O)C(C)N)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,HZSFGSOFGMHYMF-UHFFFAOYSA-N,,1
CC(=O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1,HXLBSRYLXTTYQD-UHFFFAOYSA-N,,1
CCOc1ccccc1CNC(=O)CC1(C)CC2(CCCCC2)OO1,YYQFCQMYJKFEBT-UHFFFAOYSA-N,,1
CCCc1[nH]cnc1CNc1cc(Cl)c2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,NGCNZPVYWSEEJK-UHFFFAOYSA-N,,1
O=C1COc2cc(Cl)c(Cl)cc2N1CC(=O)N1CCCC(c2ccccc2)C1CN1CCOCC1,HFKOPAUXFQJXCN-UHFFFAOYSA-N,,1
Cc1cc2c(cc1C)N(CC(=O)N1CCCC(c3ccccc3)C1CN1CCCC1)C(=O)CO2,BZSFGIPFIXKNRM-UHFFFAOYSA-N,,1
CC(C)CN(CC[C@H](Cc1ccccc1)NC(=O)C(CCN1CCOCC1)NC(=O)N(C)Cc1csc(C(C)C)n1)C(=O)OCc1cncs1,ZIPRFFCNESKMRB-UYEDPJPISA-N,,1
CC1C(=O)NC(Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O[C@H](C)CNC(C2CC2)C(=O)N1C,WGYPAJVJMXQXTR-HCTXWKHPSA-N,,1
COCC(=O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1,AHOSVWQBRHCKAW-UHFFFAOYSA-N,,1
CN(CC(=O)N(C)C(CN1CCCC1)c1ccc(-c2ccccc2)cc1)c1ccc(Cl)c(Cl)c1,FCGNBJORLIKCKE-UHFFFAOYSA-N,,1
FC(F)(F)c1ccccc1-c1ccc2[nH]c(/C=C/C3CCCCC3)nc2c1,UJDYXOAGLLGCSW-JLHYYAGUSA-N,,1
COc1ccc(C2=NC(c3ccc(Cl)cc3F)C(C(=O)Nc3ccc4[nH]ncc4c3)C(C)=N2)cn1,BFQBBZFRROEEAS-UHFFFAOYSA-N,,1
CC1=NC(c2ccccc2)=NC(c2ccc(F)cc2)C1C(=O)Nc1ccc2[nH]ncc2c1,SJYKVBDRSNCHHI-UHFFFAOYSA-N,,1
Cc1occc1-c1ncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,WVXVZSIOYIMDMF-SFHVURJKSA-N,,1
O=C(NCc1nc2cccnc2n1C1(c2ccccc2)CC1)C(Cc1ccccc1C(F)(F)F)NC(=O)C1(C(F)(F)F)CC1,TZRWXVQERJBYNA-UHFFFAOYSA-N,,1
CC(C1=C(CCN(C)CC#N)Cc2ccccc21)c1cnccn1,OGTGPRXXTIEASF-UHFFFAOYSA-N,,1
CC(C1=C(CCN(C)Cc2nccs2)Cc2ccccc21)c1cnccn1,BBPIYFSEHZGVJE-UHFFFAOYSA-N,,1
O=C(C1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1cc(Cl)ccc1Cl)C1CC1,IPEIMNMDXCTULH-IMMUGOHXSA-N,,1
O=C(C1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1cccc2cccnc12)C1CC1,XITVKUPYTCBIOT-UQTORGHUSA-N,,1
O=C1O[C@@]2(CCNCC2C(=O)N(Cc2cccc(C(F)(F)F)c2Cl)C2CC2)c2cc(F)c(F)cc21,JFLDDEFROOZARM-VXLWULRPSA-N,,1
COCCCc1cc(CCCCNS(C)(=O)=O)c(Cl)c(CN(C(=O)C2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1,YKCXEFNZNYQXHC-YCUNKVRLSA-N,,1
Oc1ccc(-c2ccc(CNCCc3c[nH]c4ncc(F)cc34)o2)cc1,VTRMFVAGEAFJTR-UHFFFAOYSA-N,,1
CC(C)(C)OC(=O)NC(Cc1ccccc1F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,LGAIRKZXPYNIQE-UHFFFAOYSA-N,,1
Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2ccccc2)cc1-c1cnc2[nH]nc(C)c2n1,SSMMEOSYEUOMIT-KRWDZBQOSA-N,,1
COc1nc(Nc2cccc3c2nc(-c2ccc(F)cc2)n3C)ccc1-n1cnc(C)c1,ZQYDYFCAHHBFKE-UHFFFAOYSA-N,,1
O=C(N[C@@H](c1ccccn1)C1CCCC1)c1ccc2[nH]nc(-c3ccc(N4C5CCC4COC5)cc3)c2c1,JQONSQMAQRQLRF-NZAOONQGSA-N,,1
CS(=O)(=O)N(CCN1CCOCC1)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1,XFWNXRYYGPIPLI-UHFFFAOYSA-N,,1
O=C(C(O)c1cccc(Cl)c1)N1CCN(c2ccc3[nH]ncc3c2)CC1,MRGGOQVTDADSFB-UHFFFAOYSA-N,,1
O=C(C(O)c1ccccc1Cl)N1CCC(Nc2ccc3[nH]ncc3c2)CC1,JISHTAQRIKFVMS-UHFFFAOYSA-N,,1
C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(NC(=O)Nc6ccccc6)nc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,YIZDDSJUVVICBC-PQEJLDEPSA-N,,1
COc1cccc(CCN(Cc2ccccc2-c2ccc(CN3C[C@@H](C)N[C@@H](C)C3)cc2)C(=O)NC2CCCCC2)c1,GNURRCJPQXKFTN-HNRBIFIRSA-N,,1
CC(C)(C)OC(=O)N[C@@H](CSC(Cc1ccccc1)C(=O)NCCc1cccnc1)Cc1ccccc1,WMAJRQYZQMKYGY-AVJYQCBHSA-N,,1
CC(C)(C)OC(=O)N[C@@H](CSCC(Nc1ccccc1)C(=O)NCc1cccnc1)Cc1c[nH]c2ccccc12,YCHZAYWZVPKZNW-RXVAYIKUSA-N,,1
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCOC(=O)C(C)C)CCC3)cc1,APVPAEUTGJXHOF-WJOKGBTCSA-N,,1
CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N,GEYLKEHPEKRUTC-UHFFFAOYSA-N,,1
Cc1cc(C)c(-c2ncc[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,BEZRNHWRVKFZJX-UHFFFAOYSA-N,,1
CCCCC(C(=O)COc1c(F)c(F)cc(F)c1F)n1cc([C@@](C)(NCc2ccn3nccc3n2)C2CCCC2)nn1,GJWDUYBKAOXWIS-JKDDQTOVSA-N,,1
Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1)nc2[C@H]1C[C@@H](CN2CCOCC2)C1,PQOGAQAOZACONT-RZJSWYKGSA-N,,1
CCN1CCC(Nc2ccc3c(c2)=C(C(c2ccc(Cl)cc2)c2ncc[nH]2)C(=O)N=3)CC1,XSQDNXWWLOJJHD-UHFFFAOYSA-N,,1
